Traktion;Techn. Ident;Techn. Platz;Bez.;Ort
Tr;FM0616;;Fahrleitungsmast;Effingerstrasse
Tr;FM0617;;Fahrleitungsmast;Effingerstrasse
Tr;FM0618;;Fahrleitungsmast;Effingerstrasse
Tr;FM0619;;Fahrleitungsmast;Effingerstrasse
Tr;FM0620;;Fahrleitungsmast;Effingerstrasse
Tr;FM0621;;Fahrleitungsmast;Effingerstrasse
Tr;FM0622;;Fahrleitungsmast;Effingerstrasse
Tr;FM0701;;Fahrleitungsmast;Weissenbühl
Tr;FM0702;;Fahrleitungsmast;Weissenbühl
Tr;FM0703;;Fahrleitungsmast;Weissenbühl
Tr;FM0704;;Fahrleitungsmast;Weissenbühl
Tr;FM0705;;Fahrleitungsmast;Weissenbühl
Tr;FM0706;;Fahrleitungsmast;Weissenbühl
Tr;FM0707;;Fahrleitungsmast;Weissenbühl
Tr;FM0708;;Fahrleitungsmast;Weissenbühl
Tr;FM0709;;Fahrleitungsmast;Weissenbühl
Tr;FM0710;;Fahrleitungsmast;Weissenbühl
Tr;FM0711;;Fahrleitungsmast;Weissenbühl
Tr;FM0712;;Fahrleitungsmast;Weissenbühl
Tr;FM0713;;Fahrleitungsmast;Weissenbühl
Tr;FM0714;;Fahrleitungsmast;Weissenbühl
Tr;FM0715;;Fahrleitungsmast;Weissenbühl
Tr;FM0716;;Fahrleitungsmast;Weissenbühl
Tr;FM0717;;Fahrleitungsmast;Weissenbühl
Tr;FM0718;;Fahrleitungsmast;Weissenbühl
Tr;FM0719;;Fahrleitungsmast;Weissenbühl
Tr;FM0720;;Fahrleitungsmast;Weissenbühl
Tr;FM0721;;Fahrleitungsmast;Weissenbühl
Tr;FM0722;;Fahrleitungsmast;Weissenbühl
Tr;FM0723;;Fahrleitungsmast;Weissenbühl
Tr;FM0724;;Fahrleitungsmast;Weissenbühl
Tr;FM0725;;Fahrleitungsmast;Weissenbühl
Tr;FM0726;;Fahrleitungsmast;Weissenbühl
Tr;FM0727;;Fahrleitungsmast;Weissenbühl
Tr;FM0728;;Fahrleitungsmast;Weissenbühl
Tr;FM0729;;Fahrleitungsmast;Weissenbühl
Tr;FM0730;;Fahrleitungsmast;Weissenbühl
Tr;FM0731;;Fahrleitungsmast;Weissenbühl
Tr;FM0732;;Fahrleitungsmast;Weissenbühl
Tr;FM0733;;Fahrleitungsmast;Weissenbühl
Tr;FM0734;;Fahrleitungsmast;Weissenbühl
Tr;FM0735;;Fahrleitungsmast;Weissenbühl
Tr;FM0736;;Fahrleitungsmast;Weissenbühl
Tr;FM0737;;Fahrleitungsmast;Weissenbühl
Tr;FM0738;;Fahrleitungsmast;Weissenbühl
Tr;FM0801;;Fahrleitungsmast;Friedheim
Tr;FM0802;;Fahrleitungsmast;Friedheim
Tr;FM0803;;Fahrleitungsmast;Friedheim
Tr;FM0804;;Fahrleitungsmast;Friedheim
Tr;FM0805;;Fahrleitungsmast;Friedheim
Tr;FM0806;;Fahrleitungsmast;Friedheim
Tr;FM0807;;Fahrleitungsmast;Friedheim
Tr;FM0808;;Fahrleitungsmast;Friedheim
Tr;FM0809;;Fahrleitungsmast;Friedheim
Tr;FM0810;;Fahrleitungsmast;Friedheim
Tr;FM0811;;Fahrleitungsmast;Friedheim
Tr;FM0812;;Fahrleitungsmast;Friedheim
Tr;FM0813;;Fahrleitungsmast;Friedheim
Tr;FM0814;;Fahrleitungsmast;Friedheim
Tr;FM0815;;Fahrleitungsmast;Friedheim
Tr;FM0816;;Fahrleitungsmast;Friedheim
Tr;FM0817;;Fahrleitungsmast;Friedheim
Tr;FM0818;;Fahrleitungsmast;Friedheim
Tr;FM0819;;Fahrleitungsmast;Friedheim
Tr;FM0820;;Fahrleitungsmast;Friedheim
Tr;FM0821;;Fahrleitungsmast;Friedheim
Tr;FM0822;;Fahrleitungsmast;Friedheim
Tr;FM0823;;Fahrleitungsmast;Friedheim
Tr;FM0824;;Fahrleitungsmast;Friedheim
Tr;FM0825;;Fahrleitungsmast;Friedheim
Tr;FM0826;;Fahrleitungsmast;Friedheim
Tr;FM0827;;Fahrleitungsmast;Friedheim
Tr;FM0828;;Fahrleitungsmast;Friedheim
Tr;FM0829;;Fahrleitungsmast;Friedheim
Tr;FM0830;;Fahrleitungsmast;Friedheim
Tr;FM0831;;Fahrleitungsmast;Friedheim
Tr;FM0832;;Fahrleitungsmast;Friedheim
Tr;FM0833;;Fahrleitungsmast;Friedheim
Tr;FM0834;;Fahrleitungsmast;Friedheim
Tr;FM0901;;Fahrleitungsmast;Wabern
Tr;FM0902;;Fahrleitungsmast;Wabern
Tr;FM0903;;Fahrleitungsmast;Wabern
Tr;FM0904;;Fahrleitungsmast;Wabern
Tr;FM0905;;Fahrleitungsmast;Wabern
Tr;FM0906;;Fahrleitungsmast;Wabern
Tr;FM0907;;Fahrleitungsmast;Wabern
Tr;FM0908;;Fahrleitungsmast;Wabern
Tr;FM0909;;Fahrleitungsmast;Wabern
Tr;FM0910;;Fahrleitungsmast;Wabern
Tr;FM0911;;Fahrleitungsmast;Wabern
Tr;FM0912;;Fahrleitungsmast;Wabern
Tr;FM1001;;Fahrleitungsmast;Monbijou
Tr;FM1002;;Fahrleitungsmast;Monbijou
Tr;FM1003;;Fahrleitungsmast;Monbijou
Tr;FM1004;;Fahrleitungsmast;Monbijou
Tr;FM1005;;Fahrleitungsmast;Monbijou
Tr;FM1006;;Fahrleitungsmast;Monbijou
Tr;FM1007;;Fahrleitungsmast;Monbijou
Tr;FM1008;;Fahrleitungsmast;Monbijou
Tr;FM1009;;Fahrleitungsmast;Monbijou
Tr;FM1010;;Fahrleitungsmast;Monbijou
Tr;FM1011;;Fahrleitungsmast;Monbijou
Tr;FM1012;;Fahrleitungsmast;Monbijou
Tr;FM1013;;Fahrleitungsmast;Monbijou
Tr;FM1014;;Fahrleitungsmast;Monbijou
Tr;FM1015;;Fahrleitungsmast;Monbijou
Tr;FM1016;;Fahrleitungsmast;Monbijou
Tr;FM1017;;Fahrleitungsmast;Monbijou
Tr;FM1018;;Fahrleitungsmast;Monbijou
Tr;FM1019;;Fahrleitungsmast;Monbijou
Tr;FM1020;;Fahrleitungsmast;Monbijou
Tr;FM1021;;Fahrleitungsmast;Monbijou
Tr;FM1101;;Fahrleitungsmast;HB-West
Tr;FM1102;;Fahrleitungsmast;HB-West
Tr;FM1103;;Fahrleitungsmast;HB-West
Tr;FM1104;;Fahrleitungsmast;HB-West
Tr;FM1105;;Fahrleitungsmast;HB-West
Tr;FM1106;;Fahrleitungsmast;HB-West
Tr;FM1107;;Fahrleitungsmast;HB-West
Tr;FM1108;;Fahrleitungsmast;HB-West
Tr;FM1109;;Fahrleitungsmast;HB-West
Tr;FM1110;;Fahrleitungsmast;HB-West
Tr;FM1111;;Fahrleitungsmast;HB-West
Tr;FM1112;;Fahrleitungsmast;HB-West
Tr;FM1113;;Fahrleitungsmast;HB-West
Tr;FM1114;;Fahrleitungsmast;HB-West
Tr;FM1115;;Fahrleitungsmast;HB-West
Tr;FM1116;;Fahrleitungsmast;HB-West
Tr;FM1117;;Fahrleitungsmast;HB-West
Tr;FM1118;;Fahrleitungsmast;HB-West
Tr;FM1119;;Fahrleitungsmast;HB-West
Tr;FM1201;;Fahrleitungsmast;HB-Ost
Tr;FM1202;;Fahrleitungsmast;HB-Ost
Tr;FM1203;;Fahrleitungsmast;HB-Ost
Tr;FM1204;;Fahrleitungsmast;HB-Ost
Tr;FM1205;;Fahrleitungsmast;HB-Ost
Tr;FM1206;;Fahrleitungsmast;HB-Ost
Tr;FM1207;;Fahrleitungsmast;HB-Ost
Tr;FM1208;;Fahrleitungsmast;HB-Ost
Tr;FM1209;;Fahrleitungsmast;HB-Ost
Tr;FM1210;;Fahrleitungsmast;HB-Ost
Tr;FM1211;;Fahrleitungsmast;HB-Ost
Tr;FM1212;;Fahrleitungsmast;HB-Ost
Tr;FM1213;;Fahrleitungsmast;HB-Ost
Tr;FM1214;;Fahrleitungsmast;HB-Ost
Tr;FM1215;;Fahrleitungsmast;HB-Ost
Tb;FM1201;;Fahrleitungsmast;HB-Ost
Tb;FM1202;;Fahrleitungsmast;HB-Ost
Tb;FM1203;;Fahrleitungsmast;HB-Ost
Tb;FM1204;;Fahrleitungsmast;HB-Ost
Tb;FM1205;;Fahrleitungsmast;HB-Ost
Tb;FM1206;;Fahrleitungsmast;HB-Ost
Tb;FM1207;;Fahrleitungsmast;HB-Ost
Tb;FM1208;;Fahrleitungsmast;HB-Ost
Tb;FM1209;;Fahrleitungsmast;HB-Ost
Tb;FM1210;;Fahrleitungsmast;HB-Ost
Tb;FM1211;;Fahrleitungsmast;HB-Ost
Tb;FM1212;;Fahrleitungsmast;HB-Ost
Tb;FM1213;;Fahrleitungsmast;HB-Ost
Tb;FM1214;;Fahrleitungsmast;HB-Ost
Tb;FM1215;;Fahrleitungsmast;HB-Ost
Tb;FM1216;;Fahrleitungsmast;HB-Ost
Tb;FM1217;;Fahrleitungsmast;HB-Ost
Tb;FM1218;;Fahrleitungsmast;HB-Ost
Tb;FM1219;;Fahrleitungsmast;HB-Ost
Tb;FM1220;;Fahrleitungsmast;HB-Ost
Tb;FM1221;;Fahrleitungsmast;HB-Ost
Tr;FM1301;;Fahrleitungsmast;Spitalgasse/Zytglogge
Tr;FM1302;;Fahrleitungsmast;Spitalgasse/Zytglogge
Tr;FM1303;;Fahrleitungsmast;Spitalgasse/Zytglogge
Tr;FM1304;;Fahrleitungsmast;Spitalgasse/Zytglogge
Tr;FM1401;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1402;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1403;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1404;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1405;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1406;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1407;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1408;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1409;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1410;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1411;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1412;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1413;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1414;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1415;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1416;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1417;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1418;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1419;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1420;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1421;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1422;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1423;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1424;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1425;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1426;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1427;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1428;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1429;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1430;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1431;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1432;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1433;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1434;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1435;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1436;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1437;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1438;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1439;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1440;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1441;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1442;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1443;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1444;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1445;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1446;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1447;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1448;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1449;;Fahrleitungsmast;Helvetiaplatz
Tr;FM1501;;Fahrleitungsmast;Brunnadern
Tr;FM1502;;Fahrleitungsmast;Brunnadern
Tr;FM1503;;Fahrleitungsmast;Brunnadern
Tr;FM1504;;Fahrleitungsmast;Brunnadern
Tr;FM1505;;Fahrleitungsmast;Brunnadern
Tr;FM1506;;Fahrleitungsmast;Brunnadern
Tr;FM1507;;Fahrleitungsmast;Brunnadern
Tr;FM1508;;Fahrleitungsmast;Brunnadern
Tr;FM1509;;Fahrleitungsmast;Brunnadern
Tr;FM1510;;Fahrleitungsmast;Brunnadern
Tr;FM1511;;Fahrleitungsmast;Brunnadern
Tr;FM1512;;Fahrleitungsmast;Brunnadern
Tr;FM1513;;Fahrleitungsmast;Brunnadern
Tr;FM1514;;Fahrleitungsmast;Brunnadern
Tr;FM1515;;Fahrleitungsmast;Brunnadern
Tr;FM1516;;Fahrleitungsmast;Brunnadern
Tr;FM1517;;Fahrleitungsmast;Brunnadern
Tr;FM1518;;Fahrleitungsmast;Brunnadern
Tr;FM1519;;Fahrleitungsmast;Brunnadern
Tr;FM1520;;Fahrleitungsmast;Brunnadern
Tr;FM1521;;Fahrleitungsmast;Brunnadern
Tr;FM1522;;Fahrleitungsmast;Brunnadern
Tr;FM1523;;Fahrleitungsmast;Brunnadern
Tr;FM1524;;Fahrleitungsmast;Brunnadern
Tr;FM1525;;Fahrleitungsmast;Brunnadern
Tr;FM1526;;Fahrleitungsmast;Brunnadern
Tr;FM1527;;Fahrleitungsmast;Brunnadern
Tr;FM1528;;Fahrleitungsmast;Brunnadern
Tr;FM1529;;Fahrleitungsmast;Brunnadern
Tr;FM1601;;Fahrleitungsmast;Ostring
Tr;FM1602;;Fahrleitungsmast;Ostring
Tr;FM1603;;Fahrleitungsmast;Ostring
Tr;FM1604;;Fahrleitungsmast;Ostring
Tr;FM1605;;Fahrleitungsmast;Ostring
Tr;FM1606;;Fahrleitungsmast;Ostring
Tr;FM1607;;Fahrleitungsmast;Ostring
Tr;FM1608;;Fahrleitungsmast;Ostring
Tr;FM1609;;Fahrleitungsmast;Ostring
Tr;FM1610;;Fahrleitungsmast;Ostring
Tr;FM1611;;Fahrleitungsmast;Ostring
Tr;FM1612;;Fahrleitungsmast;Ostring
Tr;FM1613;;Fahrleitungsmast;Ostring
Tr;FM1614;;Fahrleitungsmast;Ostring
Tr;FM1615;;Fahrleitungsmast;Ostring
Tr;FM1616;;Fahrleitungsmast;Ostring
Tr;FM1701;;Fahrleitungsmast;Egghölzli
Tr;FM1702;;Fahrleitungsmast;Egghölzli
Tr;FM1703;;Fahrleitungsmast;Egghölzli
Tr;FM1704;;Fahrleitungsmast;Egghölzli
Tr;FM1705;;Fahrleitungsmast;Egghölzli
Tr;FM1706;;Fahrleitungsmast;Egghölzli
Tr;FM1707;;Fahrleitungsmast;Egghölzli
Tr;FM1708;;Fahrleitungsmast;Egghölzli
Tr;FM1709;;Fahrleitungsmast;Egghölzli
Tr;FM1710;;Fahrleitungsmast;Egghölzli
Tr;FM1711;;Fahrleitungsmast;Egghölzli
Tr;FM1712;;Fahrleitungsmast;Egghölzli
Tr;FM1713;;Fahrleitungsmast;Egghölzli
Tr;FM1714;;Fahrleitungsmast;Egghölzli
Tr;FM1715;;Fahrleitungsmast;Egghölzli
Tr;FM1716;;Fahrleitungsmast;Egghölzli
Tr;FM1717;;Fahrleitungsmast;Egghölzli
Tr;FM1718;;Fahrleitungsmast;Egghölzli
Tr;FM1719;;Fahrleitungsmast;Egghölzli
Tr;FM1720;;Fahrleitungsmast;Egghölzli
Tr;FM1721;;Fahrleitungsmast;Egghölzli
Tr;FM1722;;Fahrleitungsmast;Egghölzli
Tr;FM1723;;Fahrleitungsmast;Egghölzli
Tr;FM1724;;Fahrleitungsmast;Egghölzli
Tr;FM1725;;Fahrleitungsmast;Egghölzli
Tr;FM1726;;Fahrleitungsmast;Egghölzli
Tr;FM1727;;Fahrleitungsmast;Egghölzli
Tr;FM1728;;Fahrleitungsmast;Egghölzli
Tr;FM1729;;Fahrleitungsmast;Egghölzli
Tr;FM1730;;Fahrleitungsmast;Egghölzli
Tr;FM1731;;Fahrleitungsmast;Egghölzli
Tr;FM1732;;Fahrleitungsmast;Egghölzli
Tr;FM1733;;Fahrleitungsmast;Egghölzli
Tr;FM1734;;Fahrleitungsmast;Egghölzli
Tr;FM1735;;Fahrleitungsmast;Egghölzli
Tr;FM1736;;Fahrleitungsmast;Egghölzli
Tr;FM1737;;Fahrleitungsmast;Egghölzli
Tr;FM1738;;Fahrleitungsmast;Egghölzli
Tr;FM1739;;Fahrleitungsmast;Egghölzli
Tr;FM1740;;Fahrleitungsmast;Egghölzli
Tr;FM1741;;Fahrleitungsmast;Egghölzli
Tr;FM1742;;Fahrleitungsmast;Egghölzli
Tr;FM1743;;Fahrleitungsmast;Egghölzli
Tr;FM1744;;Fahrleitungsmast;Egghölzli
Tr;FM1745;;Fahrleitungsmast;Egghölzli
Tr;FM1746;;Fahrleitungsmast;Egghölzli
Tr;FM1747;;Fahrleitungsmast;Egghölzli
Tr;FM1801;;Fahrleitungsmast;Saali
Tr;FM1802;;Fahrleitungsmast;Saali
Tr;FM1803;;Fahrleitungsmast;Saali
Tr;FM1804;;Fahrleitungsmast;Saali
Tr;FM1805;;Fahrleitungsmast;Saali
Tr;FM1806;;Fahrleitungsmast;Saali
Tr;FM1807;;Fahrleitungsmast;Saali
Tr;FM1808;;Fahrleitungsmast;Saali
Tr;FM1809;;Fahrleitungsmast;Saali
Tr;FM1810;;Fahrleitungsmast;Saali
Tr;FM1811;;Fahrleitungsmast;Saali
Tr;FM1812;;Fahrleitungsmast;Saali
Tr;FM1813;;Fahrleitungsmast;Saali
Tr;FM1814;;Fahrleitungsmast;Saali
Tr;FM1815;;Fahrleitungsmast;Saali
Tr;FM1816;;Fahrleitungsmast;Saali
Tr;FM1817;;Fahrleitungsmast;Saali
Tr;FM1818;;Fahrleitungsmast;Saali
Tr;FM1819;;Fahrleitungsmast;Saali
Tr;FM1820;;Fahrleitungsmast;Saali
Tr;FM1821;;Fahrleitungsmast;Saali
Tr;FM1822;;Fahrleitungsmast;Saali
Tr;FM1823;;Fahrleitungsmast;Saali
Tr;FM1824;;Fahrleitungsmast;Saali
Tr;FM1825;;Fahrleitungsmast;Saali
Tr;FM1826;;Fahrleitungsmast;Saali
Tr;FM1827;;Fahrleitungsmast;Saali
Tr;FM1828;;Fahrleitungsmast;Saali
Tr;FM1829;;Fahrleitungsmast;Saali
Tr;FM1830;;Fahrleitungsmast;Saali
Tr;FM1831;;Fahrleitungsmast;Saali
Tr;FM1832;;Fahrleitungsmast;Saali
Tr;FM1833;;Fahrleitungsmast;Saali
Tr;FM1834;;Fahrleitungsmast;Saali
Tr;FM1835;;Fahrleitungsmast;Saali
Tr;FM1836;;Fahrleitungsmast;Saali
Tr;FM1837;;Fahrleitungsmast;Saali
Tr;FM1901;;Fahrleitungsmast;Kursaal
Tr;FM1902;;Fahrleitungsmast;Kursaal
Tr;FM1903;;Fahrleitungsmast;Kursaal
Tr;FM1904;;Fahrleitungsmast;Kursaal
Tr;FM1905;;Fahrleitungsmast;Kursaal
Tr;FM1906;;Fahrleitungsmast;Kursaal
Tr;FM1907;;Fahrleitungsmast;Kursaal
Tr;FM1908;;Fahrleitungsmast;Kursaal
Tr;FM1909;;Fahrleitungsmast;Kursaal
Tr;FM1910;;Fahrleitungsmast;Kursaal
Tr;FM1911;;Fahrleitungsmast;Kursaal
Tr;FM1912;;Fahrleitungsmast;Kursaal
Tr;FM1913;;Fahrleitungsmast;Kursaal
Tr;FM1914;;Fahrleitungsmast;Kursaal
Tr;FM1915;;Fahrleitungsmast;Kursaal
Tr;FM1916;;Fahrleitungsmast;Kursaal
Tr;FM1917;;Fahrleitungsmast;Kursaal
Tr;FM1918;;Fahrleitungsmast;Kursaal
Tr;FM1919;;Fahrleitungsmast;Kursaal
Tr;FM1920;;Fahrleitungsmast;Kursaal
Tr;FM1921;;Fahrleitungsmast;Kursaal
Tr;FM1922;;Fahrleitungsmast;Kursaal
Tr;FM1923;;Fahrleitungsmast;Kursaal
Tr;FM1924;;Fahrleitungsmast;Kursaal
Tr;FM1925;;Fahrleitungsmast;Kursaal
Tr;FM1926;;Fahrleitungsmast;Kursaal
Tr;FM1927;;Fahrleitungsmast;Kursaal
Tr;FM1928;;Fahrleitungsmast;Kursaal
Tr;FM1929;;Fahrleitungsmast;Kursaal
Tr;FM1930;;Fahrleitungsmast;Kursaal
Tr;FM1931;;Fahrleitungsmast;Kursaal
Tr;FM1932;;Fahrleitungsmast;Kursaal
Tr;FM1933;;Fahrleitungsmast;Kursaal
Tr;FM1934;;Fahrleitungsmast;Kursaal
Tr;FM1935;;Fahrleitungsmast;Kursaal
Tr;FM1936;;Fahrleitungsmast;Kursaal
Tr;FM1937;;Fahrleitungsmast;Kursaal
Tr;FM1938;;Fahrleitungsmast;Kursaal
Tr;FM1939;;Fahrleitungsmast;Kursaal
Tr;FM1940;;Fahrleitungsmast;Kursaal
Tr;FM1941;;Fahrleitungsmast;Kursaal
Tr;FM1942;;Fahrleitungsmast;Kursaal
Tr;FM1943;;Fahrleitungsmast;Kursaal
Tr;FM1944;;Fahrleitungsmast;Kursaal
Tr;FM1945;;Fahrleitungsmast;Kursaal
Tr;FM1946;;Fahrleitungsmast;Kursaal
Tr;FM1947;;Fahrleitungsmast;Kursaal
Tr;FM1948;;Fahrleitungsmast;Kursaal
Tr;FM1949;;Fahrleitungsmast;Kursaal
Tr;FM1950;;Fahrleitungsmast;Kursaal
Tr;FM1951;;Fahrleitungsmast;Kursaal
Tr;FM2001;;Fahrleitungsmast;Guisanplatz
Tr;FM2002;;Fahrleitungsmast;Guisanplatz
Tr;FM2003;;Fahrleitungsmast;Guisanplatz
Tr;FM2004;;Fahrleitungsmast;Guisanplatz
Tr;FM2005;;Fahrleitungsmast;Guisanplatz
Tr;FM2006;;Fahrleitungsmast;Guisanplatz
Tr;FM2007;;Fahrleitungsmast;Guisanplatz
Tr;FM2008;;Fahrleitungsmast;Guisanplatz
Tr;FM2009;;Fahrleitungsmast;Guisanplatz
Tr;FM2010;;Fahrleitungsmast;Guisanplatz
Tr;FM2011;;Fahrleitungsmast;Guisanplatz
Tr;FM2012;;Fahrleitungsmast;Guisanplatz
Tr;FM2013;;Fahrleitungsmast;Guisanplatz
Tr;FM2014;;Fahrleitungsmast;Guisanplatz
Tr;FM2015;;Fahrleitungsmast;Guisanplatz
Tr;FM2016;;Fahrleitungsmast;Guisanplatz
Tr;FM2017;;Fahrleitungsmast;Guisanplatz
Tr;FM2018;;Fahrleitungsmast;Guisanplatz
Tr;FM2019;;Fahrleitungsmast;Guisanplatz
Tr;FM2020;;Fahrleitungsmast;Guisanplatz
Tr;FM2021;;Fahrleitungsmast;Guisanplatz
Tr;FM2022;;Fahrleitungsmast;Guisanplatz
Tr;FM2023;;Fahrleitungsmast;Guisanplatz
Tr;FM2024;;Fahrleitungsmast;Guisanplatz
Tr;FM2025;;Fahrleitungsmast;Guisanplatz
Tr;FM2026;;Fahrleitungsmast;Guisanplatz
Tr;FM2027;;Fahrleitungsmast;Guisanplatz
Tr;FM2028;;Fahrleitungsmast;Guisanplatz
Tr;FM2029;;Fahrleitungsmast;Guisanplatz
Tr;FM2030;;Fahrleitungsmast;Guisanplatz
Tr;FM2031;;Fahrleitungsmast;Guisanplatz
Tr;FM2032;;Fahrleitungsmast;Guisanplatz
Tr;FM2033;;Fahrleitungsmast;Guisanplatz
Tr;FM2034;;Fahrleitungsmast;Guisanplatz
Tr;FM2035;;Fahrleitungsmast;Guisanplatz
Tr;FM2036;;Fahrleitungsmast;Guisanplatz
Tr;FM2037;;Fahrleitungsmast;Guisanplatz
Tr;FM2038;;Fahrleitungsmast;Guisanplatz
Tr;FM2039;;Fahrleitungsmast;Guisanplatz
Tr;FM2040;;Fahrleitungsmast;Guisanplatz
Tr;FM2041;;Fahrleitungsmast;Guisanplatz
Tr;FM2042;;Fahrleitungsmast;Guisanplatz
Tr;FM2043;;Fahrleitungsmast;Guisanplatz
Tr;FM2044;;Fahrleitungsmast;Guisanplatz
Tr;FM2045;;Fahrleitungsmast;Guisanplatz
Tr;FM2101;;Fahrleitungsmast;Wankdorf
Tr;FM2102;;Fahrleitungsmast;Wankdorf
Tr;FM2103;;Fahrleitungsmast;Wankdorf
Tr;FM2104;;Fahrleitungsmast;Wankdorf
Tr;FM2105;;Fahrleitungsmast;Wankdorf
Tr;FM2106;;Fahrleitungsmast;Wankdorf
Tr;FM2107;;Fahrleitungsmast;Wankdorf
Tr;FM2108;;Fahrleitungsmast;Wankdorf
Tr;FM2109;;Fahrleitungsmast;Wankdorf
Tr;FM2110;;Fahrleitungsmast;Wankdorf
Tr;FM2111;;Fahrleitungsmast;Wankdorf
Tr;FM2112;;Fahrleitungsmast;Wankdorf
Tr;FM2113;;Fahrleitungsmast;Wankdorf
Tr;FM2114;;Fahrleitungsmast;Wankdorf
Tr;FM2115;;Fahrleitungsmast;Wankdorf
Tr;FM2116;;Fahrleitungsmast;Wankdorf
Tr;FM2117;;Fahrleitungsmast;Wankdorf
Tr;FM2118;;Fahrleitungsmast;Wankdorf
Tr;FM2119;;Fahrleitungsmast;Wankdorf
Tr;FM2120;;Fahrleitungsmast;Wankdorf
Tr;FM2121;;Fahrleitungsmast;Wankdorf
Tr;FM2122;;Fahrleitungsmast;Wankdorf
Tr;FM2123;;Fahrleitungsmast;Wankdorf
Tr;FM2124;;Fahrleitungsmast;Wankdorf
Tr;FM2125;;Fahrleitungsmast;Wankdorf
Tr;FM2126;;Fahrleitungsmast;Wankdorf
Tr;FM2127;;Fahrleitungsmast;Wankdorf
Tr;FM2128;;Fahrleitungsmast;Wankdorf
Tr;FM2129;;Fahrleitungsmast;Wankdorf
Tr;FM2130;;Fahrleitungsmast;Wankdorf
Tr;FM2131;;Fahrleitungsmast;Wankdorf
Tr;FM2132;;Fahrleitungsmast;Wankdorf
Tr;FM2133;;Fahrleitungsmast;Wankdorf
Tr;FM2134;;Fahrleitungsmast;Wankdorf
Tr;FM2135;;Fahrleitungsmast;Wankdorf
Tr;FM2136;;Fahrleitungsmast;Wankdorf
Tr;FM2137;;Fahrleitungsmast;Wankdorf
Tr;FM2138;;Fahrleitungsmast;Wankdorf
Tr;FM2139;;Fahrleitungsmast;Wankdorf
Tr;FM2140;;Fahrleitungsmast;Wankdorf
Tr;FM2141;;Fahrleitungsmast;Wankdorf
Tr;FM2142;;Fahrleitungsmast;Wankdorf
Tr;FM2143;;Fahrleitungsmast;Wankdorf
Tr;FM2144;;Fahrleitungsmast;Wankdorf
Tr;FM2145;;Fahrleitungsmast;Wankdorf
Tr;FM2146;;Fahrleitungsmast;Wankdorf
Tr;FM2147;;Fahrleitungsmast;Wankdorf
Tr;FM2148;;Fahrleitungsmast;Wankdorf
Tr;FM2149;;Fahrleitungsmast;Wankdorf
Tr;FM2150;;Fahrleitungsmast;Wankdorf
Tr;FM2151;;Fahrleitungsmast;Wankdorf
Tr;FM2152;;Fahrleitungsmast;Wankdorf
Tr;FM2153;;Fahrleitungsmast;Wankdorf
Tr;FM2154;;Fahrleitungsmast;Wankdorf
Tr;FM2155;;Fahrleitungsmast;Wankdorf
